"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"CVD_Risk_Behaviour_1.nlogox"
"wf_sweep"
"07/24/2026 02:00:29:408 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","influence_weight_friend","[step]","report-mean-risk","death-count","count people","rewiring-events","report-mean-friends"
"35","0.4","20","4.030418250950571","3","263","113","9.391634980988593"
"34","0.4","48","4","10","273","309","9.164835164835164"
"33","0.4","71","4","15","247","393","9.263157894736842"
"32","0.4","75","4","12","299","450","9.351170568561873"
"35","0.4","21","4.030418250950571","3","263","113","9.391634980988593"
"31","0.4","115","4","29","249","596","9.405622489959839"
"33","0.4","72","4","15","247","393","9.263157894736842"
"31","0.4","116","4","29","249","596","9.405622489959839"
"31","0.4","117","4","29","249","596","9.405622489959839"
"36","0.4","16","4","2","240","130","9.275"
"35","0.4","22","4.030418250950571","3","263","123","9.467680608365018"
"36","0.4","17","4","2","239","130","9.230125523012552"
"32","0.4","76","4","12","299","455","9.384615384615385"
"35","0.4","23","4.030534351145038","4","262","123","9.427480916030534"
"36","0.4","18","4","2","239","130","9.230125523012552"
"32","0.4","77","4","13","298","455","9.348993288590604"
"31","0.4","118","4","29","246","605","9.373983739837398"
"35","0.4","24","4.030534351145038","4","262","123","9.427480916030534"
"33","0.4","73","3.799227799227799","15","259","407","9.343629343629344"
"32","0.4","78","4","14","297","455","9.313131313131313"
"31","0.4","119","4","29","244","605","9.28688524590164"
"33","0.4","74","3.9961089494163424","16","257","407","9.268482490272374"
"31","0.4","120","4","29","244","605","9.28688524590164"
"33","0.4","75","3.9961089494163424","16","257","407","9.268482490272374"
"36","0.4","19","4","3","238","147","9.327731092436975"
"36","0.4","20","4","4","236","147","9.23728813559322"
"34","0.4","49","3.789473684210526","12","285","329","9.333333333333334"
"36","0.4","21","4","4","236","147","9.23728813559322"
"34","0.4","50","3.9964788732394365","12","284","329","9.316901408450704"
"35","0.4","25","3.8115942028985508","4","276","130","9.282608695652174"
"32","0.4","79","4","14","296","462","9.358108108108109"
"34","0.4","51","3.9964664310954063","13","283","329","9.279151943462898"
"35","0.4","26","4.047272727272727","4","275","130","9.243636363636364"
"33","0.4","76","3.99609375","16","256","427","9.3828125"
"32","0.4","80","4","14","296","462","9.358108108108109"
"35","0.4","27","4.032846715328467","4","274","130","9.211678832116789"
"33","0.4","77","4","17","255","427","9.341176470588236"
"32","0.4","81","4","14","296","462","9.358108108108109"
"36","0.4","22","4","4","235","161","9.319148936170214"
"33","0.4","78","4","17","255","427","9.341176470588236"
"37","0.4","0","4.065573770491803","0","244","0","9.163934426229508"
"36","0.4","23","4","4","233","161","9.236051502145923"
"36","0.4","24","4","4","233","161","9.236051502145923"
"34","0.4","52","4","13","283","345","9.392226148409893"
"35","0.4","28","4.029304029304029","4","273","140","9.245421245421245"
"33","0.4","79","4","17","255","438","9.427450980392157"
"32","0.4","82","4","15","295","474","9.403389830508475"
"34","0.4","53","4","13","281","345","9.323843416370106"
"35","0.4","29","4.029304029304029","4","273","140","9.245421245421245"
"33","0.4","80","4","18","253","438","9.34387351778656"
"32","0.4","83","4","16","294","474","9.36734693877551"
"37","0.4","1","4.049180327868853","0","244","33","9.434426229508198"
"34","0.4","54","4","13","280","345","9.285714285714286"
"35","0.4","30","4.032967032967033","4","273","140","9.245421245421245"
"33","0.4","81","4","18","251","438","9.258964143426295"
"37","0.4","2","4.016393442622951","0","244","33","9.434426229508198"
"32","0.4","84","4","16","294","474","9.36734693877551"
"37","0.4","3","4.008196721311475","0","244","33","9.434426229508198"
"36","0.4","25","3.8506224066390042","4","241","174","9.46058091286307"
"36","0.4","26","3.987551867219917","4","241","174","9.46058091286307"
"36","0.4","27","4.004166666666666","4","240","174","9.416666666666666"
"35","0.4","31","4.029304029304029","4","273","153","9.340659340659341"
"33","0.4","82","4","18","250","458","9.376"
"35","0.4","32","4.029411764705882","5","272","153","9.308823529411764"
"33","0.4","83","4","18","250","458","9.376"
"34","0.4","55","4","13","280","360","9.392857142857142"
"37","0.4","4","4.008196721311475","0","244","51","9.581967213114755"
"35","0.4","33","4.029629629629629","6","270","153","9.22962962962963"
"37","0.4","5","4","0","244","51","9.581967213114755"
"33","0.4","84","4","20","245","458","9.2"
"36","0.4","28","4.00418410041841","4","239","182","9.439330543933055"
"34","0.4","56","4","13","277","360","9.306859205776174"
"37","0.4","6","4","0","244","51","9.581967213114755"
"36","0.4","29","4.00418410041841","4","239","182","9.439330543933055"
"32","0.4","85","3.7333333333333334","16","315","489","9.231746031746031"
"34","0.4","57","4","13","277","360","9.306859205776174"
"36","0.4","30","4","4","239","182","9.439330543933055"
"32","0.4","86","3.9935897435897436","17","312","489","9.128205128205128"
"32","0.4","87","3.996774193548387","18","310","489","9.058064516129033"
"37","0.4","7","4","0","243","62","9.62962962962963"
"35","0.4","34","4.029739776951673","7","269","172","9.33085501858736"
"36","0.4","31","4","4","239","190","9.506276150627615"
"37","0.4","8","4","0","242","62","9.586776859504132"
"35","0.4","35","4.0299625468164795","7","267","172","9.250936329588015"
"36","0.4","32","4","4","239","190","9.506276150627615"
"37","0.4","9","4","0","241","62","9.54356846473029"
"35","0.4","36","4.030075187969925","7","266","172","9.218045112781954"
"36","0.4","33","4","5","238","190","9.46218487394958"
"34","0.4","58","4","13","276","375","9.376811594202898"
"33","0.4","85","3.6296296296296298","20","270","484","9.177777777777777"
"33","0.4","86","4.003703703703704","20","270","484","9.177777777777777"
"34","0.4","59","4","13","275","375","9.338181818181818"
"37","0.4","10","4","0","240","76","9.616666666666667"
"32","0.4","88","4","18","309","516","9.197411003236246"
"36","0.4","34","4","5","237","195","9.459915611814345"
"33","0.4","87","4","20","270","484","9.177777777777777"
"34","0.4","60","4","14","273","375","9.267399267399268"
"37","0.4","11","4","0","240","76","9.616666666666667"
"36","0.4","35","4","5","237","195","9.459915611814345"
"32","0.4","89","4","18","309","516","9.197411003236246"
"37","0.4","12","4","0","240","76","9.616666666666667"
"36","0.4","36","4","5","236","195","9.415254237288135"
"32","0.4","90","4","18","308","516","9.162337662337663"
"35","0.4","37","3.8970588235294117","7","272","195","9.345588235294118"
"33","0.4","88","4","21","267","496","9.153558052434457"
"35","0.4","38","4.044280442804428","8","271","195","9.306273062730627"
"33","0.4","89","4","21","266","496","9.1203007518797"
"35","0.4","39","4.044280442804428","8","271","195","9.306273062730627"
"37","0.4","13","3.75","0","256","87","9.328125"
"33","0.4","90","4","22","265","496","9.079245283018867"
"36","0.4","37","3.8518518518518516","6","243","207","9.473251028806585"
"37","0.4","14","4.03515625","0","256","87","9.328125"
"36","0.4","38","4","6","241","207","9.385892116182573"
"32","0.4","91","4","18","308","530","9.253246753246753"
"36","0.4","39","4","6","240","207","9.341666666666667"
"37","0.4","15","4","0","256","87","9.328125"
"34","0.4","61","3.8181818181818183","14","286","392","9.405594405594405"
"32","0.4","92","4","19","305","530","9.147540983606557"
"32","0.4","93","4","19","304","530","9.144736842105264"
"34","0.4","62","4.003508771929824","14","285","392","9.375438596491229"
"35","0.4","40","4.033333333333333","9","270","202","9.318518518518518"
"33","0.4","91","4","22","263","517","9.163498098859316"
"35","0.4","41","4.037037037037037","9","270","202","9.318518518518518"
"34","0.4","63","3.9964912280701754","14","285","392","9.375438596491229"
"37","0.4","16","4","0","256","93","9.375"
"33","0.4","92","4","23","262","517","9.122137404580153"
"36","0.4","40","4","6","240","219","9.441666666666666"
"35","0.4","42","4.037174721189591","10","269","202","9.278810408921933"
"37","0.4","17","4","0","254","93","9.291338582677165"
"33","0.4","93","4","23","261","517","9.080459770114942"
"36","0.4","41","4","6","239","219","9.405857740585773"
"37","0.4","18","4","0","253","93","9.24901185770751"
"36","0.4","42","4","7","237","219","9.324894514767932"
"32","0.4","94","4","19","302","562","9.298013245033113"
"34","0.4","64","4","14","284","403","9.415492957746478"
"32","0.4","95","4","20","300","562","9.233333333333333"
"35","0.4","43","4.037174721189591","10","269","218","9.397769516728625"
"37","0.4","19","4","0","251","101","9.227091633466136"
"34","0.4","65","4","15","283","403","9.378091872791519"
"32","0.4","96","4","20","300","562","9.233333333333333"
"36","0.4","43","4","8","235","237","9.38723404255319"
"37","0.4","20","4","0","251","101","9.227091633466136"
"35","0.4","44","4.029739776951673","10","269","218","9.397769516728625"
"33","0.4","94","4","23","260","544","9.246153846153845"
"36","0.4","44","4","9","234","237","9.341880341880342"
"34","0.4","66","4","15","280","403","9.264285714285714"
"37","0.4","21","4","0","249","101","9.140562248995984"
"35","0.4","45","4.029850746268656","10","268","218","9.35820895522388"
"33","0.4","95","4","25","257","544","9.120622568093385"
"36","0.4","45","4","9","234","237","9.341880341880342"
"33","0.4","96","4","25","255","544","9.035294117647059"
"35","0.4","46","4.029850746268656","10","268","230","9.447761194029852"
"37","0.4","22","4","0","248","124","9.298387096774194"
"36","0.4","46","4","9","234","258","9.521367521367521"
"35","0.4","47","4.029850746268656","10","268","230","9.447761194029852"
"37","0.4","23","4","0","248","124","9.298387096774194"
"36","0.4","47","4","9","234","258","9.521367521367521"
"34","0.4","67","4","18","277","424","9.299638989169676"
"37","0.4","24","4","1","247","124","9.263157894736842"
"35","0.4","48","4.029850746268656","10","268","230","9.447761194029852"
"36","0.4","48","4","11","232","258","9.439655172413794"
"34","0.4","68","4","18","277","424","9.299638989169676"
"32","0.4","97","3.883495145631068","20","309","584","9.398058252427184"
"34","0.4","69","4","19","276","424","9.26086956521739"
"32","0.4","98","3.9935064935064934","20","308","584","9.363636363636363"
"33","0.4","97","3.735294117647059","26","272","579","9.242647058823529"
"32","0.4","99","4","21","306","584","9.294117647058824"
"33","0.4","98","4.007352941176471","26","272","579","9.242647058823529"
"33","0.4","99","4","26","272","579","9.242647058823529"
"35","0.4","49","3.8028169014084505","10","284","238","9.295774647887324"
"37","0.4","25","3.8294573643410854","1","258","142","9.356589147286822"
"36","0.4","49","3.7398373983739837","11","246","273","9.300813008130081"
"37","0.4","26","3.992248062015504","1","258","142","9.356589147286822"
"35","0.4","50","4.038732394366197","10","284","238","9.295774647887324"
"36","0.4","50","4","11","246","273","9.300813008130081"
"37","0.4","27","4","2","256","142","9.28125"
"35","0.4","51","4.024647887323944","10","284","238","9.295774647887324"
"36","0.4","51","4","11","245","273","9.257142857142858"
"34","0.4","70","4","21","274","450","9.379562043795621"
"34","0.4","71","4","22","272","450","9.301470588235293"
"32","0.4","100","4","21","304","603","9.348684210526315"
"33","0.4","100","4","26","272","587","9.301470588235293"
"34","0.4","72","4","22","271","450","9.261992619926199"
"33","0.4","101","4","26","272","587","9.301470588235293"
"32","0.4","101","4","22","302","603","9.278145695364238"
"33","0.4","102","4","26","271","587","9.261992619926199"
"32","0.4","102","4","22","299","603","9.20401337792642"
"36","0.4","52","4","12","243","278","9.209876543209877"
"37","0.4","28","4","2","256","151","9.3515625"
"35","0.4","52","4.024734982332156","10","283","244","9.30035335689046"
"36","0.4","53","4","14","241","278","9.12863070539419"
"37","0.4","29","4","2","256","151","9.3515625"
"35","0.4","53","4.02491103202847","10","281","244","9.224199288256228"
"36","0.4","54","4","14","241","278","9.12863070539419"
"37","0.4","30","4","2","256","151","9.3515625"
"35","0.4","54","4.0285714285714285","10","280","244","9.235714285714286"
"33","0.4","103","4","26","271","597","9.335793357933579"
"33","0.4","104","4","26","271","597","9.335793357933579"
"37","0.4","31","4","3","255","156","9.349019607843138"
"33","0.4","105","4","27","268","597","9.223880597014926"
"37","0.4","32","4","3","255","156","9.349019607843138"
"36","0.4","55","4","14","241","297","9.28630705394191"
"37","0.4","33","4","3","255","156","9.349019607843138"
"32","0.4","103","4","22","298","634","9.375838926174497"
"36","0.4","56","4","14","241","297","9.28630705394191"
"35","0.4","55","4.0285714285714285","10","280","255","9.314285714285715"
"34","0.4","73","3.6254180602006687","22","299","476","9.183946488294314"
"36","0.4","57","4","14","240","297","9.241666666666667"
"35","0.4","56","4.028673835125448","11","279","255","9.275985663082437"
"32","0.4","104","4","22","296","634","9.371621621621621"
"35","0.4","57","4.028776978417266","12","278","255","9.237410071942445"
"32","0.4","105","4","22","294","634","9.299319727891156"
"34","0.4","74","4.01010101010101","23","297","476","9.11111111111111"
"33","0.4","106","4","27","268","612","9.335820895522389"
"37","0.4","34","4","5","252","165","9.293650793650794"
"34","0.4","75","4.0033670033670035","23","297","476","9.11111111111111"
"33","0.4","107","4","27","268","612","9.335820895522389"
"37","0.4","35","4","5","251","165","9.250996015936256"
"36","0.4","58","4","15","239","314","9.338912133891213"
"33","0.4","108","4","27","268","612","9.335820895522389"
"37","0.4","36","4","5","251","165","9.250996015936256"
"36","0.4","59","4","15","239","314","9.338912133891213"
"36","0.4","60","4","15","239","314","9.338912133891213"
"35","0.4","58","4.028880866425993","12","277","270","9.306859205776174"
"35","0.4","59","4.028880866425993","12","277","270","9.306859205776174"
"32","0.4","106","4","22","292","664","9.438356164383562"
"34","0.4","76","4","23","296","487","9.16891891891892"
"35","0.4","60","4.028985507246377","13","276","270","9.27536231884058"
"32","0.4","107","4","22","292","664","9.438356164383562"
"34","0.4","77","4","23","296","487","9.16891891891892"
"32","0.4","108","4","23","291","664","9.402061855670103"
"34","0.4","78","4","23","295","487","9.138983050847457"
"36","0.4","61","3.689922480620155","15","258","327","9.178294573643411"
"33","0.4","109","3.7222222222222223","27","288","621","9.229166666666666"
"37","0.4","37","3.6115107913669067","5","278","182","9.107913669064748"
"36","0.4","62","4","15","258","327","9.178294573643411"
"33","0.4","110","4","27","288","621","9.229166666666666"
"37","0.4","38","4.021660649819495","5","277","182","9.068592057761732"
"36","0.4","63","4","15","258","327","9.178294573643411"
"37","0.4","39","4.007246376811594","5","276","182","9.028985507246377"
"33","0.4","111","4.003484320557491","27","287","621","9.19163763066202"
"35","0.4","61","3.8339100346020762","13","289","287","9.280276816608996"
"36","0.4","64","4","16","257","336","9.206225680933851"
"34","0.4","79","4","23","295","500","9.227118644067797"
"36","0.4","65","4","17","256","336","9.1640625"
"35","0.4","62","4.020905923344948","14","287","287","9.205574912891986"
"34","0.4","80","4","23","295","500","9.227118644067797"
"36","0.4","66","4","18","255","336","9.12156862745098"
"33","0.4","112","4.003484320557491","27","287","634","9.282229965156795"
"35","0.4","63","4.031468531468532","14","286","287","9.167832167832168"
"37","0.4","40","4","5","276","197","9.13768115942029"
"34","0.4","81","4","24","292","500","9.136986301369863"
"37","0.4","41","4","5","276","197","9.13768115942029"
"33","0.4","113","4.003484320557491","27","287","634","9.282229965156795"
"32","0.4","109","3.6375","23","320","687","9.15625"
"37","0.4","42","4","5","276","197","9.13768115942029"
"33","0.4","114","4","28","285","634","9.20701754385965"
"32","0.4","110","4.0344827586206895","24","319","687","9.122257053291536"
"32","0.4","111","4.009433962264151","24","318","687","9.08805031446541"
"36","0.4","67","4","18","255","353","9.254901960784315"
"36","0.4","68","4","20","252","353","9.182539682539682"
"36","0.4","69","4","22","250","353","9.104"
"35","0.4","64","4.027972027972028","14","286","302","9.272727272727273"
"34","0.4","82","4","24","292","522","9.287671232876713"
"37","0.4","43","4","6","275","207","9.170909090909092"
"33","0.4","115","4","28","285","646","9.291228070175439"
"35","0.4","65","4.027972027972028","14","286","302","9.272727272727273"
"34","0.4","83","4","24","292","522","9.287671232876713"
"37","0.4","44","4","7","273","207","9.113553113553113"
"33","0.4","116","4","29","284","646","9.253521126760564"
"35","0.4","66","4.028070175438597","14","285","302","9.235087719298246"
"34","0.4","84","4","24","290","522","9.220689655172414"
"37","0.4","45","4","7","272","207","9.125"
"32","0.4","112","4.003154574132492","25","317","697","9.116719242902208"
"33","0.4","117","4","29","284","646","9.253521126760564"
"32","0.4","113","4.003174603174603","26","315","697","9.053968253968254"
"36","0.4","70","4","22","250","372","9.256"
"32","0.4","114","4","26","315","697","9.053968253968254"
"36","0.4","71","4","22","248","372","9.209677419354838"
"35","0.4","67","4.028169014084507","15","284","321","9.330985915492958"
"36","0.4","72","4","22","247","372","9.165991902834008"
"37","0.4","46","4","7","272","227","9.272058823529411"
"33","0.4","118","4","29","284","662","9.366197183098592"
"35","0.4","68","4.028268551236749","16","283","321","9.293286219081272"
"37","0.4","47","4","8","270","227","9.192592592592593"
"33","0.4","119","4","29","284","662","9.366197183098592"
"35","0.4","69","4.028268551236749","16","283","321","9.293286219081272"
"37","0.4","48","4","9","268","227","9.111940298507463"
"34","0.4","85","3.815181518151815","24","303","542","9.32013201320132"
"33","0.4","120","4","29","284","662","9.366197183098592"
"32","0.4","115","4","26","315","715","9.168253968253968"
"34","0.4","86","4.006666666666667","24","300","542","9.213333333333333"
"32","0.4","116","4","27","313","715","9.143769968051119"
"34","0.4","87","4","24","300","542","9.213333333333333"
"32","0.4","117","4","27","313","715","9.143769968051119"
"36","0.4","73","3.6176470588235294","22","272","396","9.110294117647058"
"35","0.4","70","4.028268551236749","16","283","334","9.385159010600706"
"36","0.4","74","3.9776951672862455","23","269","396","8.996282527881041"
"35","0.4","71","4.0285714285714285","18","280","334","9.271428571428572"
"36","0.4","75","3.992565055762082","23","269","396","8.996282527881041"
"35","0.4","72","4.028673835125448","19","279","334","9.240143369175627"
"38","0.4","0","4.020576131687243","0","243","0","9.020576131687243"
"37","0.4","49","3.696551724137931","9","290","248","9.179310344827586"
"37","0.4","50","3.98961937716263","9","289","248","9.141868512110726"
"34","0.4","88","4","24","299","562","9.311036789297658"
"32","0.4","118","4","27","312","729","9.198717948717949"
"37","0.4","51","4.003460207612457","9","289","248","9.141868512110726"
"34","0.4","89","4","25","297","562","9.239057239057239"
"32","0.4","119","4","27","311","729","9.202572347266882"
"36","0.4","76","3.996268656716418","23","268","416","9.104477611940299"
"34","0.4","90","4","25","297","562","9.239057239057239"
"32","0.4","120","4","27","308","729","9.103896103896103"
"38","0.4","1","3.954732510288066","0","243","29","9.25925925925926"
"36","0.4","77","3.9962406015037595","24","266","416","9.022556390977444"
"38","0.4","2","3.987603305785124","0","242","29","9.214876033057852"
"36","0.4","78","4","24","265","416","8.981132075471699"
"38","0.4","3","4.0041322314049586","0","242","29","9.214876033057852"
"35","0.4","73","3.7583892617449663","20","298","354","9.228187919463087"
"37","0.4","52","4","10","288","259","9.180555555555555"
"35","0.4","74","4.040404040404041","21","297","354","9.191919191919192"
"37","0.4","53","4","10","287","259","9.19163763066202"
"35","0.4","75","4.0067796610169495","23","295","354","9.11864406779661"
"37","0.4","54","4","10","286","259","9.195804195804195"
"34","0.4","91","4","25","297","587","9.407407407407407"
"38","0.4","4","4.004166666666666","0","240","46","9.3"
"36","0.4","79","4","26","263","446","9.125475285171103"
"39","0.4","0","4.024896265560166","0","241","0","9.153526970954356"
"34","0.4","92","4","25","297","587","9.407407407407407"
"38","0.4","5","4.004166666666666","0","240","46","9.3"
"36","0.4","80","4","26","262","446","9.099236641221374"
"38","0.4","6","4","0","240","46","9.3"
"34","0.4","93","4","25","296","587","9.371621621621621"
"36","0.4","81","4","27","261","446","9.065134099616857"
"37","0.4","55","4","10","285","277","9.284210526315789"
"35","0.4","76","4","23","295","375","9.261016949152543"
"39","0.4","1","4.091286307053942","0","241","30","9.402489626556017"
"37","0.4","56","4","10","285","277","9.284210526315789"
"35","0.4","77","4","23","295","375","9.261016949152543"
"39","0.4","2","4.01673640167364","1","239","30","9.330543933054393"
"37","0.4","57","4","10","285","277","9.284210526315789"
"38","0.4","7","4","0","240","69","9.491666666666667"
"36","0.4","82","4","27","261","474","9.279693486590038"
"39","0.4","3","4.02092050209205","1","239","30","9.330543933054393"
"35","0.4","78","4","23","295","375","9.261016949152543"
"34","0.4","94","4","25","295","603","9.450847457627118"
"38","0.4","8","4","0","239","69","9.456066945606695"
"36","0.4","83","4","27","260","474","9.238461538461538"
"34","0.4","95","4","26","293","603","9.38566552901024"
"38","0.4","9","4","1","237","69","9.40084388185654"
"36","0.4","84","4","27","259","474","9.235521235521235"
"34","0.4","96","4","26","292","603","9.349315068493151"
"37","0.4","58","4","10","285","289","9.368421052631579"
"39","0.4","4","4.01255230125523","1","239","53","9.523012552301255"
"35","0.4","79","4","23","294","384","9.285714285714286"
"39","0.4","5","4","1","239","53","9.523012552301255"
"37","0.4","59","4","10","285","289","9.368421052631579"
"38","0.4","10","4","1","237","87","9.552742616033756"
"39","0.4","6","4","1","238","53","9.478991596638656"
"35","0.4","80","4","23","294","384","9.285714285714286"
"37","0.4","60","4","10","284","289","9.330985915492958"
"38","0.4","11","4","1","237","87","9.552742616033756"
"35","0.4","81","4","23","294","384","9.285714285714286"
"38","0.4","12","4","1","237","87","9.552742616033756"
"36","0.4","85","3.739130434782609","27","276","490","9.246376811594203"
"36","0.4","86","3.9963636363636366","28","275","490","9.207272727272727"
"39","0.4","7","4","1","238","72","9.638655462184873"
"36","0.4","87","3.9963369963369964","29","273","490","9.128205128205128"
"39","0.4","8","4","1","238","72","9.638655462184873"
"39","0.4","9","4","1","236","72","9.567796610169491"
"34","0.4","97","3.730769230769231","26","312","621","9.294871794871796"
"35","0.4","82","4","23","294","393","9.346938775510203"
"37","0.4","61","3.863481228668942","10","293","305","9.34470989761092"
"38","0.4","13","3.6850393700787403","1","254","96","9.283464566929133"
"34","0.4","98","4.016077170418006","26","311","621","9.318327974276528"
"35","0.4","83","4","23","293","393","9.310580204778157"
"37","0.4","62","3.9965870307167237","10","293","305","9.34470989761092"
"38","0.4","14","4.019685039370079","1","254","96","9.283464566929133"
"34","0.4","99","4.003225806451613","27","310","621","9.283870967741935"
"35","0.4","84","4","23","293","393","9.310580204778157"
"37","0.4","63","3.993174061433447","10","293","305","9.34470989761092"
"38","0.4","15","4.023809523809524","2","252","96","9.198412698412698"
"39","0.4","10","4","1","233","79","9.493562231759658"
"36","0.4","88","4","29","273","508","9.260073260073261"
"39","0.4","11","4","1","233","79","9.493562231759658"
"36","0.4","89","4","30","269","508","9.115241635687733"
"39","0.4","12","4","1","232","79","9.46551724137931"
"36","0.4","90","4","30","269","508","9.115241635687733"
"37","0.4","64","3.993174061433447","10","293","312","9.392491467576791"
"38","0.4","16","4.01984126984127","2","252","105","9.26984126984127"
"34","0.4","100","4.003236245954692","28","309","637","9.352750809061488"
"37","0.4","65","3.9897610921501707","10","293","312","9.392491467576791"
"38","0.4","17","4.023809523809524","2","252","105","9.26984126984127"
"34","0.4","101","4.003236245954692","28","309","637","9.352750809061488"
"37","0.4","66","3.989655172413793","10","290","312","9.310344827586206"
"38","0.4","18","4.015873015873016","2","252","105","9.26984126984127"
"35","0.4","85","3.731629392971246","24","313","407","9.201277955271566"
"34","0.4","102","4","28","309","637","9.352750809061488"
"36","0.4","91","4","30","269","534","9.308550185873607"
"39","0.4","13","3.802469135802469","1","243","101","9.497942386831276"
"35","0.4","86","4.019169329073482","24","313","407","9.201277955271566"
"36","0.4","92","4","30","268","534","9.26865671641791"
"39","0.4","14","4.0041322314049586","1","242","101","9.454545454545455"
"39","0.4","15","4.004149377593361","1","241","101","9.410788381742739"
"36","0.4","93","4","32","266","534","9.18796992481203"
"35","0.4","87","4.012861736334405","24","311","407","9.131832797427652"
"38","0.4","19","4.027888446215139","2","251","117","9.322709163346614"
"37","0.4","67","3.98961937716263","11","289","327","9.377162629757786"
"38","0.4","20","4.027888446215139","2","251","117","9.322709163346614"
"37","0.4","68","4","11","289","327","9.377162629757786"
"38","0.4","21","4.027888446215139","2","251","117","9.322709163346614"
"34","0.4","103","4","30","306","650","9.34640522875817"
"37","0.4","69","4","11","288","327","9.354166666666666"
"39","0.4","16","4.004166666666666","2","240","108","9.433333333333334"
"34","0.4","104","4","30","306","650","9.34640522875817"
"39","0.4","17","4.008333333333334","2","240","108","9.433333333333334"
"39","0.4","18","4","2","238","108","9.344537815126051"
"34","0.4","105","4","30","304","650","9.282894736842104"
"36","0.4","94","4","32","266","557","9.360902255639099"
"35","0.4","88","4.009740259740259","24","308","424","9.142857142857142"
"38","0.4","22","4.027888446215139","2","251","130","9.426294820717132"
"35","0.4","89","4.013029315960912","24","307","424","9.172638436482085"
"36","0.4","95","4","32","266","557","9.360902255639099"
"38","0.4","23","4.028","2","250","130","9.384"
"36","0.4","96","4","32","266","557","9.360902255639099"
"35","0.4","90","4.0130718954248366","24","306","424","9.143790849673202"
"38","0.4","24","4.028112449799197","2","249","130","9.349397590361447"
"39","0.4","19","4","2","238","126","9.495798319327731"
"37","0.4","70","4","12","287","343","9.428571428571429"
"39","0.4","20","4","3","236","126","9.40677966101695"
"37","0.4","71","4","12","286","343","9.391608391608392"
"39","0.4","21","4","3","235","126","9.361702127659575"
"37","0.4","72","4","12","285","343","9.35438596491228"
"34","0.4","106","4","30","303","672","9.392739273927393"
"36","0.4","97","3.8411552346570397","32","277","577","9.386281588447654"
"34","0.4","107","4","30","303","672","9.392739273927393"
"35","0.4","91","4.009868421052632","24","304","442","9.19078947368421"
"39","0.4","22","4","3","235","139","9.472340425531915"
"36","0.4","98","4.0144927536231885","32","276","577","9.347826086956522"
"34","0.4","108","4","30","303","672","9.392739273927393"
"39","0.4","23","4","3","233","139","9.381974248927039"
"38","0.4","25","3.619565217391304","3","276","136","9.094202898550725"
"35","0.4","92","4.0131578947368425","24","304","442","9.19078947368421"
"39","0.4","24","4","3","233","139","9.381974248927039"
"36","0.4","99","4.003636363636364","32","275","577","9.309090909090909"
"38","0.4","26","4.028985507246377","3","276","136","9.094202898550725"
"35","0.4","93","4.00990099009901","24","303","442","9.168316831683168"
"38","0.4","27","4.032727272727273","3","275","136","9.054545454545455"
"37","0.4","73","3.8383838383838382","12","297","357","9.400673400673401"
"37","0.4","74","3.9966101694915253","12","295","357","9.328813559322034"
"36","0.4","100","4.0036496350364965","33","274","594","9.394160583941606"
"36","0.4","101","4.003663003663004","33","273","594","9.355311355311356"
"37","0.4","75","4","13","294","357","9.29251700680272"
"39","0.4","25","3.640625","3","256","155","9.2578125"
"38","0.4","28","4.025735294117647","5","272","152","9.058823529411764"
"39","0.4","26","4","4","255","155","9.215686274509803"
"36","0.4","102","4.0036764705882355","34","272","594","9.323529411764707"
"35","0.4","94","4.013245033112582","25","302","471","9.324503311258278"
"39","0.4","27","3.9960629921259843","5","254","155","9.173228346456693"
"38","0.4","29","4.025830258302583","5","271","152","9.018450184501845"
"35","0.4","95","4.013333333333334","26","300","471","9.26"
"34","0.4","109","3.749216300940439","31","319","686","9.310344827586206"
"38","0.4","30","4.025830258302583","5","271","152","9.018450184501845"
"35","0.4","96","4.013468013468014","29","297","471","9.151515151515152"
"34","0.4","110","4.0062893081761","31","318","686","9.276729559748428"
"37","0.4","76","4","13","293","380","9.41296928327645"
"36","0.4","103","4","34","272","611","9.448529411764707"
"34","0.4","111","4.003154574132492","31","317","686","9.242902208201892"
"39","0.4","28","3.9960629921259843","5","254","162","9.228346456692913"
"37","0.4","77","4","13","290","380","9.303448275862069"
"36","0.4","104","4","34","271","611","9.409594095940959"
"39","0.4","29","4","5","254","162","9.228346456692913"
"37","0.4","78","4","13","290","380","9.303448275862069"
"36","0.4","105","4","34","270","611","9.37037037037037"
"39","0.4","30","4","7","252","162","9.142857142857142"
"38","0.4","31","4.025830258302583","5","271","176","9.195571955719558"
"38","0.4","32","4.029520295202952","5","271","176","9.195571955719558"
"36","0.4","106","4","34","269","624","9.427509293680297"
"34","0.4","112","4","32","315","712","9.33968253968254"
"38","0.4","33","4.025830258302583","5","271","176","9.195571955719558"
"36","0.4","107","4","34","269","624","9.427509293680297"
"39","0.4","31","4","7","251","180","9.298804780876495"
"37","0.4","79","4","13","289","400","9.40484429065744"
"34","0.4","113","4","33","310","712","9.180645161290322"
"39","0.4","32","4","8","250","180","9.256"
"36","0.4","108","4","34","266","624","9.31578947368421"
"37","0.4","80","4","14","288","400","9.368055555555555"
"39","0.4","33","4","8","250","180","9.256"
"34","0.4","114","4","33","309","712","9.15210355987055"
