"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"CVD_Risk_Behaviour_1.nlogox"
"wh_sweep"
"07/24/2026 01:58:07:708 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","influence_weight_household","[step]","report-mean-risk","death-count","count people","rewiring-events","report-mean-friends"
"45","1","28","4.05531914893617","3","235","112","9.463829787234042"
"45","1","29","4.051502145922747","4","233","112","9.373390557939913"
"43","1","68","3.966804979253112","12","241","325","9.468879668049793"
"42","1","72","3.931558935361217","19","263","388","9.02661596958175"
"44","1","46","4.071428571428571","3","238","237","9.478991596638656"
"45","1","30","4.051502145922747","4","233","112","9.373390557939913"
"43","1","69","3.962655601659751","12","241","325","9.468879668049793"
"44","1","47","4.067510548523207","3","237","237","9.434599156118143"
"46","1","10","4.126637554585153","1","229","74","9.554585152838428"
"44","1","48","4.067510548523207","3","237","237","9.434599156118143"
"47","1","7","4.1645569620253164","3","237","69","9.476793248945148"
"46","1","11","4.12280701754386","1","228","74","9.508771929824562"
"47","1","8","4.1645569620253164","3","237","69","9.476793248945148"
"46","1","12","4.127753303964758","1","227","74","9.462555066079295"
"47","1","9","4.165254237288136","4","236","69","9.440677966101696"
"45","1","31","4.051502145922747","4","233","124","9.476394849785407"
"43","1","70","3.962655601659751","12","241","333","9.535269709543568"
"45","1","32","4.056034482758621","4","232","124","9.431034482758621"
"43","1","71","3.9623430962343096","12","239","333","9.447698744769875"
"45","1","33","4.056034482758621","4","232","124","9.431034482758621"
"43","1","72","3.96218487394958","13","238","333","9.403361344537815"
"44","1","49","3.930327868852459","4","244","247","9.48360655737705"
"47","1","10","4.174468085106383","4","235","84","9.523404255319148"
"44","1","50","4.116666666666666","5","240","247","9.35"
"46","1","13","3.7035573122529644","1","253","97","9.162055335968379"
"47","1","11","4.170212765957447","4","235","84","9.523404255319148"
"42","1","73","3.7025089605734767","19","279","424","9.412186379928315"
"44","1","51","4.129166666666666","5","240","247","9.35"
"46","1","14","4.205533596837944","1","253","97","9.162055335968379"
"47","1","12","4.1752136752136755","4","234","84","9.487179487179487"
"42","1","74","3.898916967509025","20","277","424","9.335740072202166"
"45","1","34","4.056521739130435","5","230","138","9.460869565217392"
"46","1","15","4.226190476190476","1","252","97","9.119047619047619"
"42","1","75","3.9057971014492754","20","276","424","9.297101449275363"
"45","1","35","4.056768558951965","5","229","138","9.414847161572052"
"45","1","36","4.056768558951965","5","229","138","9.414847161572052"
"44","1","52","4.130252100840337","6","238","260","9.369747899159664"
"43","1","73","3.640926640926641","13","259","353","9.204633204633204"
"44","1","53","4.1344537815126055","6","238","260","9.369747899159664"
"46","1","16","4.22","2","250","107","9.112"
"43","1","74","4.007751937984496","14","258","353","9.162790697674419"
"44","1","54","4.1265822784810124","6","237","260","9.324894514767932"
"46","1","17","4.208835341365462","2","249","107","9.124497991967871"
"47","1","13","4.016460905349795","4","243","98","9.522633744855968"
"42","1","76","3.909090909090909","21","275","440","9.374545454545455"
"43","1","75","4.015503875968992","14","258","353","9.162790697674419"
"46","1","18","4.217741935483871","3","248","107","9.080645161290322"
"47","1","14","4.193415637860082","4","243","98","9.522633744855968"
"42","1","77","3.909090909090909","21","275","440","9.374545454545455"
"47","1","15","4.18595041322314","4","242","98","9.479338842975206"
"42","1","78","3.9160583941605838","22","274","440","9.335766423357665"
"45","1","37","3.682730923694779","6","249","152","9.17269076305221"
"44","1","55","4.1308016877637135","6","237","272","9.426160337552743"
"45","1","38","4.05241935483871","6","248","152","9.129032258064516"
"45","1","39","4.060483870967742","6","248","152","9.129032258064516"
"44","1","56","4.1265822784810124","6","237","272","9.426160337552743"
"46","1","19","4.2105263157894735","3","247","123","9.190283400809717"
"43","1","76","4.011673151750973","15","257","368","9.237354085603112"
"44","1","57","4.1265822784810124","6","237","272","9.426160337552743"
"47","1","16","4.1735537190082646","4","242","103","9.520661157024794"
"46","1","20","4.215447154471545","3","246","123","9.146341463414634"
"43","1","77","4.0078740157480315","15","254","368","9.11023622047244"
"47","1","17","4.184100418410042","5","239","103","9.389121338912133"
"46","1","21","4.209016393442623","3","244","123","9.057377049180328"
"43","1","78","4.007905138339921","15","253","368","9.067193675889328"
"42","1","79","3.918819188191882","23","271","458","9.357933579335793"
"47","1","18","4.176470588235294","5","238","103","9.344537815126051"
"45","1","40","4.056451612903226","6","248","161","9.201612903225806"
"42","1","80","3.914814814814815","23","270","458","9.318518518518518"
"44","1","58","4.129310344827586","7","232","279","9.258620689655173"
"45","1","41","4.0528455284552845","7","246","161","9.113821138211382"
"42","1","81","3.9144981412639406","23","269","458","9.278810408921933"
"44","1","59","4.125","7","232","279","9.258620689655173"
"45","1","42","4.048780487804878","7","246","161","9.113821138211382"
"44","1","60","4.121739130434783","8","230","279","9.165217391304347"
"46","1","22","4.200819672131147","3","244","141","9.204918032786885"
"47","1","19","4.184873949579832","5","238","118","9.470588235294118"
"46","1","23","4.20746887966805","3","241","141","9.078838174273859"
"43","1","79","4","16","252","392","9.214285714285714"
"47","1","20","4.177215189873418","5","237","118","9.451476793248945"
"46","1","24","4.2092050209205025","3","239","141","9.02928870292887"
"47","1","21","4.182203389830509","5","236","118","9.40677966101695"
"45","1","43","4.057142857142857","8","245","178","9.208163265306123"
"43","1","80","3.992063492063492","16","252","392","9.214285714285714"
"42","1","82","3.9219330855018586","23","269","481","9.449814126394052"
"45","1","44","4.061475409836065","8","244","178","9.163934426229508"
"43","1","81","3.9880478087649402","17","251","392","9.171314741035857"
"42","1","83","3.921641791044776","23","268","481","9.41044776119403"
"45","1","45","4.061475409836065","8","244","178","9.163934426229508"
"42","1","84","3.925373134328358","23","268","481","9.41044776119403"
"44","1","61","3.8489795918367347","8","245","310","9.289795918367346"
"47","1","22","4.178723404255319","6","235","133","9.48936170212766"
"44","1","62","4.130612244897959","8","245","310","9.289795918367346"
"47","1","23","4.182978723404255","6","235","133","9.48936170212766"
"44","1","63","4.151020408163265","8","245","310","9.289795918367346"
"47","1","24","4.1752136752136755","7","234","133","9.452991452991453"
"45","1","46","4.061475409836065","8","244","191","9.270491803278688"
"46","1","25","3.9098039215686273","3","255","161","9.113725490196078"
"43","1","82","4","17","248","419","9.28225806451613"
"45","1","47","4.061728395061729","8","243","191","9.22633744855967"
"46","1","26","4.215686274509804","3","255","161","9.113725490196078"
"43","1","83","4","18","246","419","9.195121951219512"
"45","1","48","4.066115702479339","8","242","191","9.181818181818182"
"46","1","27","4.211764705882353","3","255","161","9.113725490196078"
"44","1","64","4.146938775510204","8","245","322","9.387755102040817"
"43","1","84","4","18","245","419","9.151020408163266"
"44","1","65","4.151020408163265","8","245","322","9.387755102040817"
"42","1","85","3.5993150684931505","23","292","493","9.212328767123287"
"47","1","25","4.041322314049586","7","242","147","9.47107438016529"
"44","1","66","4.155102040816327","8","245","322","9.387755102040817"
"42","1","86","3.934931506849315","23","292","493","9.212328767123287"
"47","1","26","4.157676348547718","7","241","147","9.427385892116183"
"42","1","87","3.93127147766323","24","291","493","9.175257731958762"
"46","1","28","4.228346456692913","4","254","168","9.125984251968504"
"47","1","27","4.16597510373444","7","241","147","9.427385892116183"
"46","1","29","4.216535433070866","4","254","168","9.125984251968504"
"44","1","67","4.159836065573771","9","244","325","9.368852459016393"
"46","1","30","4.222222222222222","4","252","168","9.03968253968254"
"44","1","68","4.1646090534979425","10","243","325","9.325102880658436"
"45","1","49","3.828125","9","256","213","9.359375"
"47","1","28","4.157676348547718","7","241","150","9.452282157676349"
"44","1","69","4.175","10","240","325","9.2"
"45","1","50","4.0390625","9","256","213","9.359375"
"47","1","29","4.1625","7","240","150","9.416666666666666"
"43","1","85","3.798449612403101","18","258","446","9.348837209302326"
"45","1","51","4.0390625","9","256","213","9.359375"
"42","1","88","3.9379310344827587","24","290","503","9.206896551724139"
"47","1","30","4.158995815899582","7","239","150","9.372384937238493"
"42","1","89","3.9375","24","288","503","9.180555555555555"
"43","1","86","4.01556420233463","18","257","446","9.30739299610895"
"46","1","31","4.222222222222222","4","252","184","9.166666666666666"
"42","1","90","3.9444444444444446","24","288","503","9.180555555555555"
"44","1","70","4.1625","10","240","344","9.358333333333333"
"46","1","32","4.218253968253968","4","252","184","9.166666666666666"
"43","1","87","4.019685039370079","19","254","446","9.220472440944881"
"45","1","52","4.03921568627451","10","255","224","9.403921568627451"
"44","1","71","4.180672268907563","10","238","344","9.268907563025211"
"46","1","33","4.228915662650603","5","249","184","9.036144578313253"
"45","1","53","4.03921568627451","10","255","224","9.403921568627451"
"47","1","31","4.163865546218488","8","238","158","9.394957983193278"
"44","1","72","4.165957446808511","11","235","344","9.148936170212766"
"45","1","54","4.03921568627451","10","255","224","9.403921568627451"
"47","1","32","4.159663865546219","8","238","158","9.394957983193278"
"47","1","33","4.163865546218488","8","238","158","9.394957983193278"
"42","1","91","3.9409722222222223","24","288","523","9.319444444444445"
"43","1","88","4.019762845849803","19","253","457","9.272727272727273"
"42","1","92","3.9442508710801394","24","287","523","9.282229965156795"
"45","1","55","4.039370078740157","10","254","230","9.433070866141732"
"46","1","34","4.223577235772358","6","246","203","9.065040650406504"
"47","1","34","4.147679324894515","8","237","167","9.434599156118143"
"43","1","89","4.01984126984127","19","252","457","9.285714285714286"
"42","1","93","3.9442508710801394","24","287","523","9.282229965156795"
"45","1","56","4.0395256916996045","11","253","230","9.391304347826088"
"46","1","35","4.2326530612244895","7","245","203","9.020408163265307"
"47","1","35","4.151898734177215","8","237","167","9.434599156118143"
"43","1","90","4.027777777777778","19","252","457","9.285714285714286"
"45","1","57","4.0436507936507935","12","252","230","9.34920634920635"
"46","1","36","4.236734693877551","7","245","203","9.020408163265307"
"44","1","73","3.787644787644788","11","259","369","9.05019305019305"
"47","1","36","4.147679324894515","8","237","167","9.434599156118143"
"44","1","74","4.175097276264592","12","257","369","8.964980544747082"
"44","1","75","4.1953125","12","256","369","8.921875"
"45","1","58","4.0396825396825395","12","252","243","9.452380952380953"
"42","1","94","3.944055944055944","25","286","534","9.328671328671328"
"45","1","59","4.036","13","250","243","9.368"
"43","1","91","4.0199203187251","19","251","472","9.362549800796813"
"45","1","60","4.036","13","250","243","9.368"
"42","1","95","3.943661971830986","25","284","534","9.26056338028169"
"47","1","37","3.892857142857143","8","252","172","9.246031746031745"
"42","1","96","3.9363957597173145","26","283","534","9.222614840989399"
"43","1","92","4.02","20","250","472","9.32"
"47","1","38","4.179282868525896","8","251","172","9.211155378486056"
"44","1","76","4.184313725490196","13","255","390","9.04313725490196"
"43","1","93","4.016","20","250","472","9.32"
"47","1","39","4.176","9","250","172","9.168"
"44","1","77","4.2","13","255","390","9.04313725490196"
"46","1","37","4.00390625","8","256","225","9.28125"
"46","1","38","4.177865612648222","8","253","225","9.162055335968379"
"44","1","78","4.189723320158103","13","253","390","8.972332015810277"
"46","1","39","4.188","8","250","225","9.032"
"45","1","61","3.7026022304832713","13","269","253","9.28624535315985"
"43","1","94","4.02","20","250","486","9.432"
"47","1","40","4.184","9","250","184","9.264"
"45","1","62","4.048507462686567","14","268","253","9.246268656716419"
"43","1","95","4.016","20","250","486","9.432"
"47","1","41","4.188755020080321","10","249","184","9.228915662650602"
"45","1","63","4.063670411985019","14","267","253","9.205992509363297"
"43","1","96","4.016","20","250","486","9.432"
"47","1","42","4.189516129032258","10","248","184","9.185483870967742"
"44","1","79","4.1976284584980235","13","253","408","9.114624505928854"
"42","1","97","3.6136363636363638","27","308","549","9.14935064935065"
"44","1","80","4.207171314741036","15","251","408","9.03585657370518"
"46","1","40","4.176706827309237","8","249","254","9.220883534136545"
"44","1","81","4.208","15","250","408","8.992"
"42","1","98","3.961038961038961","27","308","549","9.14935064935065"
"46","1","41","4.180722891566265","8","249","254","9.220883534136545"
"46","1","42","4.176706827309237","8","249","254","9.220883534136545"
"42","1","99","3.9640522875816995","27","306","549","9.084967320261438"
"47","1","43","4.195121951219512","11","246","197","9.260162601626016"
"45","1","64","4.06390977443609","14","266","268","9.278195488721805"
"47","1","44","4.191056910569106","11","246","197","9.260162601626016"
"45","1","65","4.0606060606060606","14","264","268","9.227272727272727"
"43","1","97","3.8793774319066148","20","257","496","9.439688715953308"
"47","1","45","4.1959183673469385","11","245","197","9.224489795918368"
"45","1","66","4.0606060606060606","14","264","268","9.227272727272727"
"43","1","98","3.996078431372549","21","255","496","9.35686274509804"
"44","1","82","4.216867469879518","16","249","432","9.140562248995984"
"46","1","43","4.180722891566265","8","249","270","9.349397590361447"
"43","1","99","3.992156862745098","21","255","496","9.35686274509804"
"44","1","83","4.221774193548387","16","248","432","9.10483870967742"
"46","1","44","4.181451612903226","9","248","270","9.306451612903226"
"44","1","84","4.222672064777328","16","247","432","9.06072874493927"
"42","1","100","3.963815789473684","28","304","571","9.157894736842104"
"46","1","45","4.186991869918699","9","246","270","9.21951219512195"
"47","1","46","4.1959183673469385","11","245","215","9.371428571428572"
"45","1","67","4.061302681992337","16","261","287","9.256704980842912"
"42","1","101","3.9667774086378738","28","301","571","9.056478405315614"
"47","1","47","4.210743801652892","11","242","215","9.24793388429752"
"45","1","68","4.061776061776062","16","259","287","9.18918918918919"
"42","1","102","3.963455149501661","28","301","571","9.056478405315614"
"47","1","48","4.2125","11","240","215","9.166666666666666"
"43","1","100","3.996078431372549","21","255","510","9.466666666666667"
"45","1","69","4.062015503875969","16","258","287","9.155038759689923"
"43","1","101","3.9960629921259843","21","254","510","9.4251968503937"
"46","1","46","4.168032786885246","9","244","298","9.360655737704919"
"43","1","102","3.9960629921259843","21","254","510","9.4251968503937"
"46","1","47","4.176229508196721","9","244","298","9.360655737704919"
"44","1","85","4.05859375","16","256","458","9.3515625"
"46","1","48","4.1687242798353905","9","243","298","9.325102880658436"
"44","1","86","4.203921568627451","16","255","458","9.333333333333334"
"44","1","87","4.207843137254902","16","255","458","9.333333333333334"
"45","1","70","4.0625","17","256","309","9.2421875"
"42","1","103","3.963210702341137","29","299","596","9.19732441471572"
"43","1","103","3.9960629921259843","21","254","518","9.488188976377952"
"45","1","71","4.0625","17","256","309","9.2421875"
"47","1","49","4","11","252","234","9.293650793650794"
"42","1","104","3.9565217391304346","29","299","596","9.19732441471572"
"45","1","72","4.059055118110236","18","254","309","9.15748031496063"
"47","1","50","4.232","11","250","234","9.216"
"43","1","104","3.996031746031746","21","252","518","9.412698412698413"
"42","1","105","3.962962962962963","29","297","596","9.124579124579125"
"47","1","51","4.236","11","250","234","9.216"
"44","1","88","4.2047244094488185","16","254","471","9.393700787401574"
"43","1","105","3.996031746031746","21","252","518","9.412698412698413"
"44","1","89","4.2023809523809526","17","252","471","9.30952380952381"
"44","1","90","4.188755020080321","19","249","471","9.188755020080322"
"46","1","49","3.8740458015267176","9","262","316","9.297709923664122"
"46","1","50","4.1891891891891895","9","259","316","9.196911196911197"
"46","1","51","4.205426356589148","10","258","316","9.155038759689923"
"47","1","52","4.248","11","250","250","9.344"
"43","1","106","3.99601593625498","22","251","534","9.49800796812749"
"47","1","53","4.251012145748988","12","247","250","9.222672064777328"
"47","1","54","4.251028806584362","14","243","250","9.053497942386832"
"43","1","107","4","22","250","534","9.456"
"42","1","106","3.9594594594594597","30","296","623","9.27027027027027"
"45","1","73","3.7765567765567765","18","273","332","9.2014652014652"
"43","1","108","4.004032258064516","23","248","534","9.370967741935484"
"44","1","91","4.192771084337349","19","249","497","9.397590361445783"
"42","1","107","3.9661016949152543","30","295","623","9.233898305084745"
"45","1","74","4.040441176470588","18","272","332","9.161764705882353"
"44","1","92","4.190283400809717","19","247","497","9.31174089068826"
"42","1","108","3.9655172413793105","31","290","623","9.068965517241379"
"45","1","75","4.033333333333333","18","270","332","9.08148148148148"
"46","1","52","4.19455252918288","11","257","335","9.26070038910506"
"44","1","93","4.194331983805668","19","247","497","9.31174089068826"
"46","1","53","4.20703125","11","256","335","9.21875"
"46","1","54","4.1953125","11","256","335","9.21875"
"47","1","55","4.239669421487603","15","242","285","9.297520661157025"
"47","1","56","4.239669421487603","15","242","285","9.297520661157025"
"47","1","57","4.241666666666666","17","240","285","9.208333333333334"
"45","1","76","4.033333333333333","18","270","354","9.244444444444444"
"44","1","94","4.191056910569106","20","246","514","9.40650406504065"
"43","1","109","3.7884615384615383","24","260","547","9.438461538461539"
"45","1","77","4.0335820895522385","19","268","354","9.164179104477611"
"44","1","95","4.195121951219512","20","246","514","9.40650406504065"
"46","1","55","4.208661417322834","11","254","354","9.283464566929133"
"44","1","96","4.191056910569106","20","246","514","9.40650406504065"
"45","1","78","4.041044776119403","19","268","354","9.164179104477611"
"43","1","110","3.9728682170542635","24","258","547","9.356589147286822"
"47","1","58","4.245833333333334","17","240","307","9.391666666666667"
"46","1","56","4.2047244094488185","11","254","354","9.283464566929133"
"46","1","57","4.209486166007905","11","253","354","9.24901185770751"
"43","1","111","3.95703125","25","256","547","9.2734375"
"47","1","59","4.243697478991597","18","238","307","9.302521008403362"
"42","1","109","3.6656050955414012","31","314","659","9.229299363057326"
"47","1","60","4.248945147679325","18","237","307","9.257383966244726"
"42","1","110","3.980769230769231","31","312","659","9.205128205128204"
"45","1","79","4.037453183520599","19","267","380","9.318352059925093"
"42","1","111","3.9806451612903224","31","310","659","9.135483870967741"
"44","1","97","3.9845559845559846","20","259","528","9.444015444015443"
"45","1","80","4.0411985018726595","19","267","380","9.318352059925093"
"46","1","58","4.205533596837944","11","253","371","9.383399209486166"
"43","1","112","3.953125","25","256","576","9.5"
"44","1","98","4.13671875","20","256","528","9.3203125"
"46","1","59","4.214285714285714","11","252","371","9.341269841269842"
"45","1","81","4.037735849056604","19","265","380","9.29811320754717"
"46","1","60","4.208","11","250","371","9.288"
"43","1","113","3.9446640316205532","26","253","576","9.375494071146244"
"44","1","99","4.145098039215687","20","255","528","9.27843137254902"
"43","1","114","3.927710843373494","28","249","576","9.204819277108435"
"47","1","61","3.937007874015748","18","254","322","9.338582677165354"
"47","1","62","4.1976284584980235","19","253","322","9.296442687747035"
"42","1","112","3.9740259740259742","31","308","672","9.14935064935065"
"47","1","63","4.205533596837944","19","253","322","9.296442687747035"
"42","1","113","3.970779220779221","31","308","672","9.14935064935065"
"45","1","82","4.049242424242424","20","264","396","9.378787878787879"
"44","1","100","4.137254901960785","20","255","547","9.427450980392157"
"45","1","83","4.034351145038168","20","262","396","9.297709923664122"
"42","1","114","3.9740259740259742","31","308","672","9.14935064935065"
"44","1","101","4.153543307086614","20","254","547","9.385826771653543"
"46","1","61","3.996168582375479","11","261","392","9.348659003831418"
"44","1","102","4.150197628458498","21","253","547","9.351778656126482"
"45","1","84","4.038167938931298","20","262","396","9.297709923664122"
"46","1","62","4.176923076923077","12","260","392","9.307692307692308"
"43","1","115","3.9274193548387095","29","248","601","9.362903225806452"
"47","1","64","4.205533596837944","19","253","331","9.367588932806324"
"46","1","63","4.211764705882353","13","255","392","9.223529411764705"
"43","1","116","3.9274193548387095","29","248","601","9.362903225806452"
"47","1","65","4.218253968253968","19","252","331","9.380952380952381"
"43","1","117","3.9233870967741935","29","248","601","9.362903225806452"
"47","1","66","4.214285714285714","19","252","331","9.380952380952381"
"44","1","103","4.154761904761905","21","252","565","9.452380952380953"
"44","1","104","4.155378486055777","21","251","565","9.410358565737052"
"42","1","115","3.970779220779221","31","308","684","9.227272727272727"
"44","1","105","4.159362549800797","21","251","565","9.410358565737052"
"42","1","116","3.970779220779221","31","308","684","9.227272727272727"
"47","1","67","4.218253968253968","19","252","338","9.436507936507937"
"42","1","117","3.9705882352941178","32","306","684","9.156862745098039"
"46","1","64","4.211764705882353","13","255","414","9.39607843137255"
"45","1","85","3.8260869565217392","20","276","413","9.355072463768115"
"47","1","68","4.2151394422310755","20","251","338","9.394422310756973"
"43","1","118","3.9271255060728745","29","247","613","9.417004048582996"
"46","1","65","4.215686274509804","13","255","414","9.39607843137255"
"45","1","86","4.0181818181818185","20","275","413","9.316363636363636"
"47","1","69","4.219123505976095","20","251","338","9.394422310756973"
"45","1","87","4","20","274","413","9.277372262773723"
"46","1","66","4.211764705882353","13","255","414","9.39607843137255"
"43","1","119","3.926829268292683","30","246","613","9.373983739837398"
"44","1","106","4.155378486055777","21","251","579","9.52191235059761"
"43","1","120","3.930894308943089","30","246","613","9.373983739837398"
"44","1","107","4.164","21","250","579","9.48"
"44","1","108","4.156","21","250","579","9.48"
"47","1","70","4.22","20","250","348","9.432"
"42","1","118","3.9705882352941178","32","306","705","9.294117647058824"
"46","1","67","4.216535433070866","14","254","421","9.409448818897637"
"45","1","88","4.003663003663004","21","273","420","9.28937728937729"
"47","1","71","4.228","20","250","348","9.432"
"42","1","119","3.9703947368421053","33","304","705","9.223684210526315"
"46","1","68","4.213438735177865","14","253","421","9.367588932806324"
"45","1","89","4.0036764705882355","22","272","420","9.25"
"47","1","72","4.224","20","250","348","9.432"
"42","1","120","3.9735973597359737","33","303","705","9.194719471947195"
"46","1","69","4.218253968253968","15","252","421","9.333333333333334"
"45","1","90","4.007352941176471","22","272","420","9.25"
"44","1","109","3.898496240601504","22","266","592","9.345864661654135"
"44","1","110","4.17490494296578","23","263","592","9.224334600760455"
"48","1","0","4.1645569620253164","0","237","0","9.139240506329115"
"44","1","111","4.17490494296578","23","263","592","9.224334600760455"
"46","1","70","4.2151394422310755","15","251","435","9.434262948207172"
"46","1","71","4.219123505976095","15","251","435","9.434262948207172"
"45","1","91","4","22","270","433","9.274074074074074"
"47","1","73","3.8248175182481754","22","274","354","9.197080291970803"
"46","1","72","4.2151394422310755","15","251","435","9.434262948207172"
"45","1","92","4.003703703703704","22","270","433","9.274074074074074"
"47","1","74","4.17948717948718","22","273","354","9.164835164835164"
"49","1","0","3.914285714285714","0","245","0","9.16734693877551"
"45","1","93","3.996282527881041","22","269","433","9.241635687732343"
"47","1","75","4.17948717948718","22","273","354","9.164835164835164"
"44","1","112","4.167300380228137","23","263","608","9.346007604562738"
"48","1","1","4.059322033898305","1","236","21","9.313559322033898"
"44","1","113","4.175572519083969","23","262","608","9.305343511450381"
"44","1","114","4.17175572519084","23","262","608","9.305343511450381"
"48","1","2","4.067796610169491","1","236","21","9.313559322033898"
"48","1","3","4.063559322033898","1","236","21","9.313559322033898"
"46","1","73","3.966292134831461","15","267","441","9.280898876404494"
"45","1","94","4.003717472118959","22","269","446","9.338289962825279"
"47","1","76","4.169741697416974","22","271","369","9.195571955719558"
"49","1","1","4.004081632653061","0","245","28","9.395918367346939"
"49","1","2","4.012244897959183","0","245","28","9.395918367346939"
"45","1","95","3.9962546816479403","23","267","446","9.258426966292134"
"46","1","74","4.19622641509434","15","265","441","9.20754716981132"
"47","1","77","4.174074074074074","22","270","369","9.155555555555555"
"49","1","3","4.004115226337449","0","243","28","9.34156378600823"
"45","1","96","4.00374531835206","23","267","446","9.258426966292134"
"46","1","75","4.196969696969697","15","264","441","9.166666666666666"
"47","1","78","4.186567164179104","24","268","369","9.074626865671641"
"44","1","115","4.173745173745174","23","259","624","9.305019305019306"
"44","1","116","4.1698841698841695","23","259","624","9.305019305019306"
"48","1","4","4.064102564102564","3","234","35","9.376068376068377"
"44","1","117","4.173745173745174","23","259","624","9.305019305019306"
"48","1","5","4.064102564102564","3","234","35","9.376068376068377"
"48","1","6","4.064377682403434","3","233","35","9.330472103004292"
"49","1","4","4.008264462809917","1","242","49","9.47107438016529"
"46","1","76","4.193181818181818","15","264","458","9.295454545454545"
"46","1","77","4.204545454545454","15","264","458","9.295454545454545"
"49","1","5","4.0041322314049586","1","242","49","9.47107438016529"
"47","1","79","4.187265917602996","25","267","392","9.205992509363297"
"46","1","78","4.199233716475096","16","261","458","9.295019157088122"
"49","1","6","4.008298755186722","1","241","49","9.443983402489627"
"47","1","80","4.19622641509434","27","265","392","9.132075471698114"
"44","1","118","4.170542635658915","23","258","640","9.387596899224807"
"45","1","97","3.7829181494661923","24","281","461","9.288256227758007"
"44","1","119","4.175097276264592","23","257","640","9.354085603112841"
"47","1","81","4.192452830188679","27","265","392","9.132075471698114"
"45","1","98","4","24","279","461","9.21146953405018"
"48","1","7","4.073593073593074","3","231","56","9.41991341991342"
"44","1","120","4.176470588235294","23","255","640","9.270588235294118"
"45","1","99","3.9964028776978417","25","278","461","9.172661870503598"
"48","1","8","4.078260869565217","3","230","56","9.373913043478261"
"49","1","7","4.004149377593361","1","241","69","9.609958506224066"
"46","1","79","4.2007722007722","17","259","464","9.258687258687258"
"48","1","9","4.078260869565217","3","230","56","9.373913043478261"
"49","1","8","4.008333333333334","1","240","69","9.575"
"46","1","80","4.2015503875969","18","258","464","9.217054263565892"
"49","1","9","3.99163179916318","1","239","69","9.548117154811715"
"47","1","82","4.193916349809886","27","263","410","9.186311787072244"
"46","1","81","4.206225680933852","19","257","464","9.17509727626459"
"47","1","83","4.187022900763359","28","262","410","9.145038167938932"
"45","1","100","3.9890909090909092","26","275","478","9.192727272727273"
"47","1","84","4.190839694656488","28","262","410","9.145038167938932"
"45","1","101","3.9854014598540144","26","274","478","9.16058394160584"
"48","1","10","4.078260869565217","3","230","79","9.57391304347826"
"49","1","10","3.98326359832636","1","239","79","9.631799163179917"
"50","1","0","3.9392712550607287","0","247","0","9.214574898785425"
"45","1","102","3.9853479853479854","26","273","478","9.157509157509157"
"48","1","11","4.078260869565217","3","230","79","9.57391304347826"
"49","1","11","3.9789915966386555","2","238","79","9.588235294117647"
"48","1","12","4.078602620087336","3","229","79","9.528384279475983"
"46","1","82","4.206225680933852","19","257","485","9.33852140077821"
"49","1","12","3.9746835443037973","2","237","79","9.544303797468354"
"46","1","83","4.21011673151751","19","257","485","9.33852140077821"
"46","1","84","4.196078431372549","19","255","485","9.254901960784315"
"50","1","1","4.008230452674897","1","243","25","9.25925925925926"
"47","1","85","4.055555555555555","28","270","426","9.362962962962962"
"45","1","103","3.985294117647059","27","272","503","9.301470588235293"
"50","1","2","3.9917355371900825","2","242","25","9.214876033057852"
"47","1","86","4.181481481481481","28","270","426","9.362962962962962"
"50","1","3","3.99581589958159","4","239","25","9.112970711297072"
"45","1","104","3.985294117647059","27","272","503","9.301470588235293"
"48","1","13","3.736","3","250","89","9.368"
"49","1","13","3.6968503937007875","2","254","99","9.393700787401574"
"47","1","87","4.202247191011236","29","267","426","9.250936329588015"
"45","1","105","3.988888888888889","28","270","503","9.222222222222221"
"48","1","14","4.06","3","250","89","9.368"
"49","1","14","3.972332015810277","2","253","99","9.351778656126482"
"49","1","15","3.9718875502008033","2","249","99","9.188755020080322"
"48","1","15","4.06425702811245","3","249","89","9.325301204819278"
"46","1","85","3.879120879120879","20","273","498","9.128205128205128"
"46","1","86","4.153846153846154","20","273","498","9.128205128205128"
"47","1","88","4.195488721804511","29","266","442","9.330827067669173"
"46","1","87","4.1611721611721615","20","273","498","9.128205128205128"
"50","1","4","3.99163179916318","4","239","63","9.430962343096235"
"47","1","89","4.184905660377359","30","265","442","9.29811320754717"
"45","1","106","3.996268656716418","28","268","521","9.305970149253731"
"50","1","5","3.99163179916318","4","239","63","9.430962343096235"
"49","1","16","3.971774193548387","3","248","119","9.306451612903226"
"48","1","16","4.06425702811245","3","249","100","9.413654618473895"
"47","1","90","4.186311787072244","31","263","442","9.216730038022813"
"50","1","6","3.9915611814345993","4","237","63","9.358649789029537"
"45","1","107","4.007518796992481","28","266","521","9.233082706766917"
"49","1","17","3.971774193548387","3","248","119","9.306451612903226"
"48","1","17","4.064516129032258","3","248","100","9.370967741935484"
"45","1","108","3.9962406015037595","28","266","521","9.233082706766917"
"49","1","18","3.971774193548387","3","248","119","9.306451612903226"
"46","1","88","4.1611721611721615","20","273","508","9.2014652014652"
"48","1","18","4.060975609756097","3","246","100","9.284552845528456"
"46","1","89","4.1611721611721615","20","273","508","9.2014652014652"
"46","1","90","4.154981549815498","22","271","508","9.121771217712178"
"47","1","91","4.183206106870229","32","262","463","9.335877862595419"
