"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"CVD_Risk_Behaviour.nlogox"
"Experiment_4A_Inflow"
"07/28/2026 22:12:53:499 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","annual_inflow","monthly-outmigration-prob","influence_weight_friend","gamma_net","relapse_friend_threshold","p_relapse","gamma_behavior","N_h","t_lag_years","theta_tol","omega_age","influence_weight_household","F_max","[step]","count turtles","mean [risk-score] of turtles"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","43","240","4.079166666666667"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","82","278","4.068345323741007"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","48","260","4.065384615384615"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","33","260","4.065384615384615"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","44","239","4.079497907949791"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","83","276","4.057971014492754"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","45","239","4.079497907949791"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","76","252","3.9642857142857144"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","84","274","4.062043795620438"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","55","272","4.055147058823529"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","77","252","3.9722222222222223"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","56","270","4.059259259259259"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","78","252","3.9642857142857144"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","57","269","4.055762081784387"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","34","259","4.065637065637065"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","46","239","4.079497907949791"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","35","258","4.065891472868217"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","47","239","4.079497907949791"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","36","255","4.0627450980392155"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","48","239","4.079497907949791"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","79","251","3.9681274900398407"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","49","273","3.8424908424908426"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","80","250","3.968"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","50","273","4.1098901098901095"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","81","249","3.959839357429719"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","85","277","3.9783393501805056"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","58","269","4.059479553903346"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","51","271","4.092250922509225"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","86","276","4.050724637681159"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","59","269","4.055762081784387"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","87","276","4.047101449275362"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","60","267","4.059925093632959"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","49","254","3.8070866141732282"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","50","254","4.0078740157480315"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","82","249","3.9518072289156625"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","52","271","4.095940959409594"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","51","252","4.011904761904762"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","37","277","3.740072202166065"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","83","249","3.9518072289156625"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","53","270","4.092592592592593"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","84","248","3.9556451612903225"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","38","276","4.068840579710145"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","88","276","4.054347826086956"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","54","269","4.096654275092937"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","39","276","4.072463768115942"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","89","276","4.050724637681159"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","52","250","4.02"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","90","274","4.054744525547445"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","53","249","4.020080321285141"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","61","290","3.720689655172414"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","54","248","4.020161290322581"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","62","289","4.0588235294117645"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","55","267","4.104868913857678"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","85","268","3.6194029850746268"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","40","276","4.072463768115942"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","63","289","4.0657439446366785"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","56","265","4.10188679245283"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","86","268","3.9776119402985075"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","91","274","4.0510948905109485"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","41","275","4.072727272727272"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","92","274","4.054744525547445"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","87","265","3.973584905660377"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","57","265","4.1056603773584905"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","42","274","4.076642335766423"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","93","272","4.051470588235294"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","55","247","4.020242914979757"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","56","246","4.020325203252033"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","64","288","4.069444444444445"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","57","245","4.020408163265306"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","88","264","3.9734848484848486"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","65","288","4.069444444444445"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","58","265","4.1056603773584905"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","94","271","4.055350553505535"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","89","264","3.9734848484848486"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","66","288","4.072916666666667"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","43","271","4.07380073800738"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","59","265","4.1056603773584905"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","95","270","4.051851851851852"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","90","263","3.973384030418251"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","44","271","4.070110701107011"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","60","263","4.102661596958175"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","96","269","4.055762081784387"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","58","243","4.012345679012346"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","45","270","4.066666666666666"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","59","243","4.012345679012346"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","67","285","4.0701754385964914"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","60","243","4.012345679012346"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","91","263","3.973384030418251"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","68","284","4.070422535211268"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","92","263","3.973384030418251"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","69","284","4.059859154929577"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","93","263","3.973384030418251"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","46","269","4.063197026022305"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","97","284","3.841549295774648"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","61","280","3.825"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","47","269","4.063197026022305"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","98","284","4.073943661971831"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","62","277","4.090252707581228"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","48","267","4.067415730337078"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","99","284","4.073943661971831"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","63","276","4.101449275362318"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","94","263","3.973384030418251"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","61","280","3.4642857142857144"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","70","284","4.070422535211268"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","95","263","3.973384030418251"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","71","283","4.060070671378092"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","62","279","4.014336917562724"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","96","262","3.9732824427480917"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","72","282","4.070921985815603"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","100","283","4.07773851590106"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","63","276","4.010869565217392"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","101","281","4.074733096085409"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","64","276","4.101449275362318"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","102","281","4.085409252669039"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","65","276","4.105072463768116"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","66","273","4.1098901098901095"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","49","280","3.857142857142857"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","50","278","4.079136690647482"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","64","276","4.003623188405797"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","97","281","3.6903914590747333"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","51","276","4.0978260869565215"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","65","273","4"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","103","280","4.082142857142857"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","98","280","3.9857142857142858"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","73","290","3.93448275862069"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","66","272","4.0036764705882355"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","104","278","4.089928057553957"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","99","280","3.9892857142857143"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","74","286","4.083916083916084"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","67","273","4.0989010989010985"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","105","277","4.093862815884476"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","75","285","4.073684210526316"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","68","272","4.102941176470588"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","69","272","4.095588235294118"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","52","276","4.101449275362318"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","53","276","4.105072463768116"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","100","279","3.989247311827957"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","54","276","4.105072463768116"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","67","272","4"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","101","279","3.992831541218638"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","106","274","4.094890510948905"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","76","285","4.077192982456141"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","68","271","4.003690036900369"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","70","272","4.102941176470588"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","102","276","3.9927536231884058"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","107","273","4.0989010989010985"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","69","268","4"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","108","273","4.087912087912088"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","77","283","4.074204946996466"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","71","271","4.099630996309963"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","78","283","4.07773851590106"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","72","271","4.1033210332103325"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","55","275","4.1054545454545455"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","56","273","4.1098901098901095"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","57","270","4.107407407407408"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","103","276","3.989130434782609"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","70","266","4.003759398496241"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","104","274","3.989051094890511"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","71","266","4"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","79","282","4.074468085106383"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","105","272","3.988970588235294"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","72","266","4.003759398496241"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","73","293","3.7918088737201363"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","109","282","3.9397163120567376"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","80","282","4.078014184397163"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","74","293","4.109215017064846"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","81","281","4.074733096085409"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","110","282","4.092198581560283"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","58","268","4.097014925373134"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","75","293","4.1194539249146755"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","111","281","4.088967971530249"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","59","266","4.093984962406015"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","60","262","4.099236641221374"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","106","272","3.988970588235294"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","107","272","3.988970588235294"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","76","289","4.117647058823529"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","82","280","4.078571428571428"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","108","270","3.988888888888889"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","112","279","4.096774193548387"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","73","286","3.7202797202797204"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","77","288","4.128472222222222"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","83","280","4.075"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","74","281","4.0213523131672595"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","113","279","4.093189964157706"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","78","288","4.118055555555555"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","84","280","4.078571428571428"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","75","279","4.025089605734767"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","114","275","4.094545454545455"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","61","281","3.804270462633452"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","62","280","4.089285714285714"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","109","294","3.6496598639455784"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","79","286","4.1223776223776225"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","115","274","4.087591240875913"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","63","279","4.100358422939068"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","76","279","4.021505376344086"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","110","293","3.9965870307167237"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","80","286","4.125874125874126"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","116","271","4.092250922509225"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","85","292","3.8801369863013697"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","77","277","4.018050541516246"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","117","271","4.088560885608856"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","81","283","4.127208480565371"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","111","290","4.003448275862069"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","86","291","4.072164948453608"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","78","277","4.021660649819495"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","87","290","4.06551724137931"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","64","278","4.107913669064748"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","65","277","4.1046931407942235"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","66","276","4.101449275362318"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","112","290","4.003448275862069"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","118","270","4.092592592592593"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","82","281","4.131672597864768"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","88","290","4.068965517241379"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","79","276","4.018115942028985"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","113","288","3.9965277777777777"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","119","270","4.0814814814814815"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","83","280","4.125"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","80","276","4.021739130434782"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","114","288","3.9895833333333335"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","89","290","4.06551724137931"
"43","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","120","269","4.08550185873606"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","84","279","4.129032258064516"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","81","274","4.018248175182482"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","90","290","4.068965517241379"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","67","274","4.109489051094891"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","68","272","4.106617647058823"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","69","271","4.11070110701107"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","115","288","3.9895833333333335"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","91","289","4.0657439446366785"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","116","288","3.9895833333333335"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","82","274","4.025547445255475"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","92","288","4.0625"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","117","287","3.9930313588850175"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","83","273","4.018315018315018"
"49","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","0","260","4.0115384615384615"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","93","287","4.059233449477352"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","85","292","3.9452054794520546"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","84","272","4.022058823529412"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","70","270","4.103703703703704"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","86","292","4.123287671232877"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","71","268","4.100746268656716"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","87","292","4.113013698630137"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","72","265","4.09811320754717"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","118","285","3.9964912280701754"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","119","283","3.9964664310954063"
"49","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","1","258","4.062015503875969"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","94","284","4.063380281690141"
"44","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","120","283","3.9964664310954063"
"49","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","2","258","4.062015503875969"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","95","282","4.0638297872340425"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","88","292","4.11986301369863"
"45","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","96","280","4.067857142857143"
"49","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","3","258","4.062015503875969"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","85","290","3.7586206896551726"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","89","289","4.1211072664359865"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","86","287","4.013937282229965"
"46","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","90","288","4.125"
"47","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","87","286","4.0174825174825175"
"48","50","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","73","291","3.7353951890034365"
